IDTDOC,IDEPAIS,IDESTGEN,EDAD,IDCODEMUNI,IDCODEDEPTO,IDCOLCALEN,IDCOLGEN,IDCOLNATU,IDCOLBILIN,IDCOLCARAC,IDDESING,IDDESMATH,IDPUESTO
1,1,2,27,52001.0,52.0,1,1,1,0.0,2,3,2,6
1,1,2,32,52001.0,52.0,1,1,1,0.0,2,3,4,1
1,1,2,26,52001.0,52.0,1,1,1,0.0,2,2,2,0
1,1,2,28,NOID,NOID,1,1,2,0.0,2,4,4,0
3,1,1,16,76001.0,76.0,1,1,2,0.0,2,3,3,0
1,1,1,21,76001.0,76.0,1,1,2,0.0,2,4,4,1
3,1,2,17,76001.0,76.0,1,1,2,0.0,2,3,3,0
1,1,1,23,11001.0,11.0,1,1,2,0.0,1,6,3,2
1,1,2,27,11001.0,11.0,1,1,2,0.0,1,3,3,3
1,1,2,19,11001.0,11.0,1,1,2,0.0,1,3,3,3
1,1,1,18,76001.0,76.0,1,1,2,0.0,1,3,3,0
1,1,2,23,11001.0,11.0,1,1,2,0.0,1,3,3,3
1,1,2,19,11001.0,11.0,1,1,2,0.0,2,3,4,5
1,1,2,20,11001.0,11.0,1,1,2,0.0,2,3,3,0
1,1,1,18,11001.0,11.0,1,1,1,0.0,1,3,4,0
1,1,1,18,11001.0,11.0,1,1,1,0.0,1,3,3,3
1,1,2,26,11001.0,11.0,1,1,2,0.0,3,5,2,5
1,1,1,27,41001.0,41.0,1,1,1,0.0,1,3,4,0
1,1,2,19,11001.0,11.0,1,1,1,0.0,1,4,5,1
1,1,2,18,11001.0,11.0,1,1,1,0.0,1,3,3,5
1,1,1,21,11001.0,11.0,1,1,1,0.0,1,3,3,5
1,1,1,19,11001.0,11.0,1,1,1,0.0,1,4,4,1
1,1,2,19,11001.0,11.0,1,1,2,0.0,2,6,4,1
3,1,2,17,11001.0,11.0,1,1,2,0.0,2,2,2,0
1,1,2,21,11001.0,11.0,1,1,2,0.0,2,3,3,6
1,1,2,41,11001.0,11.0,1,1,2,0.0,2,3,3,5
1,1,1,24,11001.0,11.0,1,1,2,0.0,2,4,3,2
1,1,1,16,11001.0,11.0,1,1,2,0.0,2,3,3,5
1,1,2,20,11001.0,11.0,1,1,2,0.0,2,2,3,0
1,1,2,20,11001.0,11.0,1,1,2,0.0,2,4,4,2
1,1,2,30,11001.0,11.0,1,1,2,0.0,2,3,4,2
1,1,2,20,11001.0,11.0,1,1,2,0.0,2,3,3,6
1,1,2,34,11001.0,11.0,1,1,2,0.0,2,4,5,1
1,1,2,26,11001.0,11.0,1,1,2,0.0,2,3,3,5
1,1,2,20,11001.0,11.0,1,1,2,0.0,2,3,3,0
1,1,2,20,11001.0,11.0,1,1,2,0.0,2,2,3,0
1,1,1,20,11001.0,11.0,1,1,2,0.0,2,5,3,2
1,1,2,22,11001.0,11.0,1,1,2,0.0,2,2,4,0
1,1,2,20,25175.0,25.0,1,1,2,0.0,2,3,4,3
1,1,1,21,11001.0,11.0,1,1,1,0.0,1,2,4,3
1,1,2,22,11001.0,11.0,1,1,1,0.0,1,3,3,0
1,1,2,19,11001.0,11.0,1,1,1,0.0,1,3,4,2
1,1,1,21,68081.0,68.0,3,1,2,0.0,1,2,3,0
1,1,1,30,41001.0,41.0,3,1,2,0.0,1,3,2,5
1,1,1,33,68081.0,68.0,3,1,2,0.0,1,3,4,0
1,1,2,18,68276.0,68.0,3,1,2,0.0,1,3,4,4
1,1,2,24,68001.0,68.0,3,1,2,0.0,1,3,3,6
3,1,2,17,68276.0,68.0,3,1,2,0.0,1,3,3,0
1,1,2,22,68276.0,68.0,3,1,2,0.0,1,3,4,3
1,1,2,18,68276.0,68.0,3,1,2,0.0,1,3,3,0
1,1,1,20,68276.0,68.0,3,1,2,0.0,1,2,3,6
1,1,1,59,5001.0,5.0,3,1,2,0.0,1,3,3,3
3,1,1,17,68276.0,68.0,3,1,2,0.0,1,3,3,5
1,1,2,21,68276.0,68.0,3,1,2,0.0,1,2,3,0
1,1,2,20,68276.0,68.0,3,1,2,0.0,1,3,3,3
1,1,2,33,68276.0,68.0,3,1,2,0.0,1,3,3,3
1,1,2,24,68276.0,68.0,3,1,2,0.0,1,3,3,3
1,1,2,30,68276.0,68.0,3,1,2,0.0,1,3,3,4
1,1,2,33,68001.0,68.0,3,1,2,0.0,1,3,4,0
1,1,1,24,68276.0,68.0,3,1,2,0.0,1,3,2,0
1,1,2,20,68276.0,68.0,3,1,2,0.0,1,3,2,0
3,1,1,17,68276.0,68.0,3,1,2,0.0,1,3,3,6
1,1,1,29,68276.0,68.0,3,1,2,0.0,1,3,2,6
1,1,2,20,68276.0,68.0,3,1,2,0.0,1,3,3,0
1,1,2,18,68276.0,68.0,3,1,2,0.0,1,4,4,1
1,1,2,19,68276.0,68.0,3,1,2,0.0,1,3,3,0
1,1,2,18,68276.0,68.0,3,1,2,0.0,1,3,4,0
1,1,2,21,68547.0,68.0,3,1,2,0.0,1,3,3,3
1,1,2,25,11001.0,11.0,3,1,2,0.0,1,3,3,5
1,1,1,29,81736.0,81.0,3,1,2,0.0,1,3,2,0
1,1,2,23,81065.0,81.0,3,1,2,0.0,1,1,1,0
1,1,2,22,81736.0,81.0,3,1,2,0.0,1,6,5,2
1,1,1,19,81736.0,81.0,3,1,2,0.0,1,2,3,6
1,1,2,20,54518.0,54.0,3,1,2,0.0,1,3,3,0
1,1,1,32,76001.0,76.0,3,1,2,0.0,1,3,3,0
1,1,2,18,76001.0,76.0,3,1,2,0.0,1,3,3,0
1,1,2,20,76001.0,76.0,3,1,2,0.0,1,3,3,0
1,1,2,19,76001.0,76.0,1,1,1,0.0,2,4,5,1
1,1,2,18,76001.0,76.0,1,1,1,0.0,2,3,3,5
1,1,1,9,76001.0,76.0,1,1,1,0.0,2,3,3,4
1,1,1,19,76001.0,76.0,1,1,1,0.0,2,4,3,2
1,1,1,19,76001.0,76.0,1,1,1,0.0,2,4,5,1
1,1,2,19,76001.0,76.0,1,1,1,0.0,2,3,4,2
1,1,1,20,76001.0,76.0,1,1,1,0.0,2,2,3,4
1,1,1,19,76001.0,76.0,1,1,1,0.0,2,3,4,3
1,1,2,9,76001.0,76.0,1,1,1,0.0,2,3,4,3
1,1,1,23,76001.0,76.0,3,1,2,0.0,1,3,2,0
3,1,1,17,76001.0,76.0,3,1,2,0.0,1,3,3,0
1,1,1,25,76001.0,76.0,3,1,2,0.0,1,3,3,0
1,1,2,19,76001.0,76.0,3,1,2,0.0,1,2,3,0
1,1,1,18,76001.0,76.0,3,1,2,0.0,1,3,4,2
1,1,2,18,76001.0,76.0,3,1,2,0.0,1,2,3,6
1,1,1,29,76001.0,76.0,3,1,2,0.0,1,2,3,6
1,1,2,9,76001.0,76.0,3,1,2,0.0,1,3,4,0
1,1,1,18,76001.0,76.0,3,1,2,0.0,1,2,3,4
1,1,2,19,76001.0,76.0,3,1,2,0.0,1,2,3,0
1,1,2,22,76001.0,76.0,3,1,2,0.0,1,3,4,2
1,1,2,21,76001.0,76.0,3,1,2,0.0,1,2,3,5
1,1,2,22,76001.0,76.0,3,1,2,0.0,1,4,4,2
1,1,2,19,76001.0,76.0,3,1,2,0.0,1,2,3,5
3,1,1,18,76001.0,76.0,3,1,2,0.0,1,3,3,4
1,1,2,22,76892.0,76.0,3,1,2,0.0,1,5,5,1
1,1,1,21,76001.0,76.0,3,1,2,0.0,1,3,3,2
3,1,1,17,47001.0,47.0,3,1,2,0.0,1,3,3,0
1,1,1,18,76001.0,76.0,3,1,1,0.0,1,3,2,0
1,1,2,29,52001.0,52.0,3,1,2,0.0,1,3,3,2
1,1,2,27,52001.0,52.0,3,1,2,0.0,1,3,3,0
1,1,1,20,52001.0,52.0,3,1,2,0.0,1,3,3,0
1,1,1,26,76001.0,76.0,3,1,2,0.0,1,4,3,4
1,1,2,18,13001.0,13.0,1,1,1,0.0,1,3,4,0
3,1,2,18,5154.0,5.0,1,1,1,0.0,1,3,3,0
1,1,2,19,5172.0,5.0,1,1,1,0.0,1,3,2,6
1,1,2,22,5172.0,5.0,1,1,1,0.0,1,2,3,6
1,1,1,20,11001.0,11.0,1,1,2,0.0,1,3,3,4
1,1,2,18,11001.0,11.0,1,1,2,0.0,1,4,3,5
1,1,1,18,11001.0,11.0,1,1,2,0.0,1,3,3,3
1,1,2,22,11001.0,11.0,1,1,2,0.0,1,2,3,0
1,1,1,18,11001.0,11.0,1,1,2,0.0,1,3,3,0
3,1,1,17,11001.0,11.0,1,1,2,0.0,1,3,3,3
1,1,1,35,11001.0,11.0,1,1,2,0.0,1,3,3,0
3,1,1,17,11001.0,11.0,1,1,2,0.0,1,3,4,3
1,1,2,18,11001.0,11.0,1,1,2,0.0,1,3,3,0
3,1,2,16,8758.0,8.0,1,1,2,0.0,3,3,4,2
1,1,2,18,66001.0,66.0,1,1,1,0.0,1,3,4,0
1,1,1,20,27361.0,27.0,1,1,1,0.0,1,3,3,4
1,1,1,20,66001.0,66.0,1,1,1,0.0,1,4,3,2
1,1,1,38,41551.0,41.0,3,1,1,0.0,1,4,4,1
3,1,2,17,81001.0,81.0,1,1,1,0.0,1,3,3,6
1,1,1,18,19355.0,19.0,3,1,1,0.0,1,3,3,5
1,1,2,20,5001.0,5.0,3,1,1,0.0,1,3,3,4
1,1,1,19,5001.0,5.0,3,1,1,0.0,1,3,3,4
3,1,1,17,5001.0,5.0,3,1,1,0.0,1,3,3,5
1,1,2,18,5001.0,5.0,3,1,1,0.0,1,3,4,1
1,1,1,22,5001.0,5.0,3,1,1,0.0,1,3,3,0
3,1,2,18,5001.0,5.0,3,1,1,0.0,1,3,3,6
1,1,1,18,5001.0,5.0,3,1,1,0.0,1,3,3,0
1,1,1,26,5001.0,5.0,3,1,1,0.0,1,3,3,0
1,1,2,19,5001.0,5.0,3,1,1,0.0,1,3,3,0
1,1,2,20,5001.0,5.0,3,1,1,0.0,1,3,4,2
1,1,1,22,5001.0,5.0,3,1,1,0.0,1,3,3,2
1,1,1,23,13052.0,13.0,1,1,1,0.0,3,3,3,0
1,1,1,20,13052.0,13.0,1,1,1,0.0,3,3,3,0
1,1,2,20,13683.0,13.0,1,1,1,0.0,1,3,3,6
1,1,1,51,73001.0,73.0,3,2,1,0.0,2,3,3,4
1,1,1,19,73001.0,73.0,3,2,1,0.0,2,3,3,3
1,1,1,32,11001.0,11.0,3,1,2,0.0,1,3,3,4
3,1,2,17,11001.0,11.0,3,1,2,0.0,1,3,4,2
1,1,2,38,11001.0,11.0,3,1,2,0.0,1,3,3,2
1,1,2,20,76001.0,76.0,1,1,2,0.0,1,3,4,2
1,1,1,18,11001.0,11.0,1,1,1,0.0,1,3,3,2
1,1,2,37,11001.0,11.0,1,1,1,0.0,1,3,4,2
1,1,2,20,23001.0,23.0,1,1,1,0.0,1,3,5,2
1,1,1,19,68276.0,68.0,3,1,1,0.0,1,3,4,2
3,1,2,18,15837.0,15.0,1,1,1,0.0,1,3,3,4
1,1,1,19,15001.0,15.0,1,1,1,0.0,1,3,3,6
1,1,2,22,50001.0,50.0,3,1,2,0.0,1,3,3,0
1,1,1,34,85162.0,85.0,3,1,2,0.0,1,2,3,0
1,1,2,18,5264.0,5.0,1,1,1,0.0,1,5,3,3
1,1,2,19,5264.0,5.0,1,1,1,0.0,1,3,3,0
3,1,2,17,5264.0,5.0,1,1,1,0.0,1,2,3,0
1,1,2,18,5264.0,5.0,1,1,1,0.0,1,4,4,3
3,1,1,17,5264.0,5.0,1,1,1,0.0,1,3,3,5
3,1,1,18,5264.0,5.0,1,1,1,0.0,1,3,2,6
1,1,2,23,5264.0,5.0,1,1,1,0.0,1,2,3,4
1,1,1,18,5264.0,5.0,1,1,1,0.0,1,3,3,0
1,1,2,19,5264.0,5.0,1,1,1,0.0,1,3,3,0
1,1,2,21,5264.0,5.0,1,1,1,0.0,1,3,2,0
3,1,2,17,5264.0,5.0,1,1,1,0.0,1,3,2,0
1,1,2,39,50001.0,50.0,3,1,2,0.0,1,3,3,4
1,1,1,18,68276.0,68.0,3,1,2,0.0,1,3,3,5
3,1,2,18,68679.0,68.0,3,1,2,0.0,1,2,3,0
1,1,2,24,68679.0,68.0,3,1,2,0.0,1,3,2,0
1,1,2,20,11001.0,11.0,3,1,2,0.0,1,3,3,4
1,1,2,19,68679.0,68.0,3,1,2,0.0,1,3,3,4
1,1,2,19,11001.0,11.0,3,1,2,0.0,1,3,3,0
3,1,1,16,11001.0,11.0,1,1,1,0.0,1,3,3,0
3,1,1,17,25599.0,25.0,1,1,2,0.0,2,3,3,0
1,1,1,53,25743.0,25.0,3,1,1,0.0,1,3,3,4
1,1,1,18,15646.0,15.0,1,1,2,0.0,1,3,3,0
1,1,1,20,86885.0,86.0,1,1,2,0.0,1,2,3,0
1,1,1,22,86001.0,86.0,1,1,2,0.0,1,3,3,6
1,1,1,28,86885.0,86.0,1,1,2,0.0,1,3,3,0
3,1,1,17,86885.0,86.0,1,1,2,0.0,1,3,3,4
1,1,1,34,86885.0,86.0,1,1,2,0.0,1,1,3,0
3,1,1,18,86885.0,86.0,1,1,2,0.0,1,2,3,5
1,1,1,21,86885.0,86.0,1,1,2,0.0,1,3,3,0
1,1,1,34,86885.0,86.0,1,1,2,0.0,1,3,3,0
1,1,2,22,86885.0,86.0,1,1,2,0.0,1,2,3,6
1,1,2,18,11001.0,11.0,1,1,1,0.0,1,3,3,0
1,1,1,22,27001.0,27.0,3,1,2,0.0,1,2,2,6
1,1,1,29,15621.0,15.0,3,1,1,0.0,1,2,3,5
1,1,1,21,20001.0,20.0,1,1,1,0.0,1,3,3,2
1,1,2,21,20001.0,20.0,1,1,1,0.0,1,3,3,0
1,1,2,19,73001.0,73.0,3,1,1,0.0,1,3,4,2
3,1,1,17,68081.0,68.0,1,1,1,0.0,1,3,3,0
1,1,1,19,68001.0,68.0,3,1,2,0.0,1,3,3,3
1,1,1,19,76001.0,76.0,3,1,2,0.0,1,3,3,0
1,1,1,20,8573.0,8.0,3,1,2,0.0,1,2,3,4
1,1,2,18,8758.0,8.0,3,1,2,0.0,1,3,3,6
3,1,2,17,68307.0,68.0,3,1,1,0.0,1,3,3,4
1,1,2,20,11001.0,11.0,3,1,1,0.0,1,3,3,0
1,1,2,21,5380.0,5.0,3,1,1,0.0,1,3,3,0
1,1,2,26,5001.0,5.0,3,1,1,0.0,1,3,3,0
1,1,2,21,11001.0,11.0,3,1,1,0.0,1,3,4,3
1,1,2,21,11001.0,11.0,3,1,1,0.0,1,3,4,4
1,1,2,19,73268.0,73.0,3,1,1,0.0,1,3,2,0
1,1,2,23,76001.0,76.0,3,1,1,0.0,1,3,3,6
1,1,2,21,76001.0,76.0,3,1,1,0.0,1,3,4,3
1,1,2,20,73268.0,73.0,3,1,1,0.0,1,3,3,0
1,1,2,20,5147.0,5.0,3,1,1,0.0,1,3,3,0
1,1,2,22,86568.0,86.0,3,1,1,0.0,1,3,3,0
1,1,2,23,18001.0,18.0,3,1,1,0.0,1,3,4,1
3,1,2,18,23417.0,23.0,1,1,1,0.0,1,3,4,3
1,1,1,21,23300.0,23.0,1,1,1,0.0,1,3,3,0
1,1,2,22,76036.0,76.0,3,1,2,0.0,1,3,3,0
1,1,1,19,15296.0,15.0,1,1,1,0.0,1,3,2,6
3,1,1,18,15296.0,15.0,1,1,1,0.0,1,3,3,6
1,1,2,22,25754.0,25.0,1,1,1,0.0,1,2,3,0
3,1,1,16,76520.0,76.0,1,2,2,1.0,1,3,3,0
1,1,2,18,19001.0,19.0,2,1,2,0.0,1,3,3,6
1,1,2,26,76001.0,76.0,2,1,2,0.0,1,3,3,4
3,1,2,18,76001.0,76.0,2,1,2,0.0,1,4,4,0
1,1,1,20,76001.0,76.0,2,1,2,0.0,1,4,2,0
1,1,2,18,5376.0,5.0,3,1,2,0.0,1,2,3,5
1,1,2,20,5615.0,5.0,3,1,2,0.0,1,2,3,0
1,1,2,21,5197.0,5.0,3,1,2,0.0,1,3,4,3
3,1,1,17,5615.0,5.0,3,1,2,0.0,1,3,2,0
1,1,2,19,11001.0,11.0,1,1,2,0.0,1,3,3,5
1,1,2,18,11001.0,11.0,1,1,2,0.0,1,3,3,0
3,1,1,17,11001.0,11.0,1,1,2,0.0,1,3,3,4
3,1,2,17,11001.0,11.0,1,1,2,0.0,1,3,3,0
3,1,2,17,11001.0,11.0,1,1,2,0.0,1,3,3,0
3,1,1,17,11001.0,11.0,3,1,2,0.0,1,3,3,0
1,1,1,58,11001.0,11.0,3,1,2,0.0,1,3,3,0
3,1,2,17,11001.0,11.0,3,1,2,0.0,1,3,2,4
1,1,1,8,25754.0,25.0,3,1,2,0.0,1,2,3,6
1,1,2,51,11001.0,11.0,3,1,2,0.0,1,3,3,0
3,1,1,17,15001.0,15.0,3,1,2,0.0,1,3,3,3
3,1,1,17,11001.0,11.0,3,1,2,0.0,1,2,3,0
3,1,1,15,11001.0,11.0,3,1,2,0.0,1,4,4,0
1,1,2,21,11001.0,11.0,3,1,2,0.0,1,3,4,0
1,1,1,22,11001.0,11.0,3,1,2,0.0,1,3,3,0
3,1,1,17,11001.0,11.0,3,1,2,0.0,1,2,3,5
1,1,2,20,11001.0,11.0,3,1,2,0.0,1,2,3,0
1,1,2,19,11001.0,11.0,3,1,2,0.0,1,3,3,4
3,1,2,17,11001.0,11.0,3,1,2,0.0,1,3,3,3
1,1,1,18,11001.0,11.0,3,1,2,0.0,1,2,3,5
3,1,1,17,11001.0,11.0,3,1,2,0.0,1,2,3,6
3,1,2,18,11001.0,11.0,3,1,2,0.0,1,3,4,0
1,1,2,24,11001.0,11.0,3,1,2,0.0,1,2,3,0
3,1,1,17,11001.0,11.0,3,1,2,0.0,1,3,4,0
1,1,2,23,11001.0,11.0,3,1,2,0.0,1,3,4,4
1,1,1,29,11001.0,11.0,3,1,2,0.0,1,3,2,5
1,1,2,25,11001.0,11.0,3,1,2,0.0,1,3,3,4
3,1,1,17,11001.0,11.0,3,1,2,0.0,1,3,3,2
3,1,2,16,11001.0,11.0,3,1,2,0.0,1,4,3,0
1,1,2,44,11001.0,11.0,3,1,2,0.0,1,3,4,4
1,1,1,32,11001.0,11.0,3,1,2,0.0,1,3,3,4
3,1,1,17,11001.0,11.0,3,1,2,0.0,1,3,2,5
1,1,1,22,11001.0,11.0,3,1,2,0.0,1,3,2,0
1,1,2,57,11001.0,11.0,3,1,2,0.0,1,3,3,0
1,1,1,18,11001.0,11.0,3,1,2,0.0,1,3,4,4
1,1,1,23,11001.0,11.0,3,1,2,0.0,1,3,4,3
1,1,1,34,11001.0,11.0,3,1,2,0.0,1,2,3,0
1,1,1,31,11001.0,11.0,3,1,2,0.0,1,3,3,0
1,1,2,18,11001.0,11.0,3,1,2,0.0,1,2,3,5
1,1,2,18,11001.0,11.0,3,1,2,0.0,1,2,3,0
1,1,2,22,11001.0,11.0,3,1,2,0.0,1,4,4,3
3,1,1,17,11001.0,11.0,3,1,2,0.0,1,3,3,2
1,1,2,23,11001.0,11.0,3,1,2,0.0,1,3,3,0
1,1,2,43,11001.0,11.0,3,1,2,0.0,1,3,4,0
1,1,2,21,5001.0,5.0,3,1,2,0.0,1,4,4,2
1,1,2,21,5001.0,5.0,3,1,2,0.0,1,3,3,0
1,1,2,18,5001.0,5.0,3,1,2,0.0,1,2,4,0
1,1,2,18,5001.0,5.0,3,1,2,0.0,1,3,3,5
1,1,2,28,5001.0,5.0,3,1,2,0.0,1,3,3,0
1,1,1,20,5001.0,5.0,3,1,2,0.0,1,2,3,0
1,1,2,19,5001.0,5.0,3,1,2,0.0,1,3,3,0
3,1,1,17,5001.0,5.0,3,1,2,0.0,1,4,4,2
3,1,1,17,5001.0,5.0,3,1,2,0.0,1,3,3,0
1,1,2,20,5001.0,5.0,3,1,2,0.0,1,3,3,4
1,1,2,18,5001.0,5.0,3,1,2,0.0,1,3,4,3
1,1,2,20,5001.0,5.0,3,1,2,0.0,1,3,3,6
1,1,1,22,5001.0,5.0,3,1,2,0.0,1,4,3,5
1,1,1,25,5001.0,5.0,3,1,2,0.0,1,2,2,0
1,1,2,19,5001.0,5.0,3,1,2,0.0,1,4,5,1
1,1,2,23,5001.0,5.0,3,1,2,0.0,1,3,4,2
1,1,1,34,27001.0,27.0,3,1,2,0.0,1,3,3,4
1,1,1,20,5088.0,5.0,3,1,2,0.0,1,3,3,0
1,1,1,23,76001.0,76.0,3,1,2,0.0,1,3,4,2
3,1,1,18,5001.0,5.0,3,1,2,0.0,1,3,2,4
1,1,2,19,5001.0,5.0,3,1,2,0.0,1,3,3,4
1,1,2,20,5001.0,5.0,3,1,2,0.0,1,2,4,0
1,1,1,18,5001.0,5.0,3,1,2,0.0,1,3,3,4
1,1,2,21,5001.0,5.0,3,1,2,0.0,1,3,3,0
1,1,1,19,5001.0,5.0,3,1,2,0.0,1,3,3,0
1,1,1,29,5001.0,5.0,3,1,2,0.0,1,2,3,0
1,1,2,21,5001.0,5.0,3,1,2,0.0,1,3,4,2
1,1,1,28,5001.0,5.0,3,1,2,0.0,1,3,3,0
1,1,2,19,5001.0,5.0,3,1,2,0.0,1,2,3,0
1,1,2,21,5001.0,5.0,3,1,2,0.0,1,3,4,0
1,1,2,35,NOID,NOID,3,1,2,0.0,1,2,4,4
1,1,1,26,11001.0,11.0,3,1,2,0.0,1,3,4,0
1,1,1,20,27001.0,27.0,3,1,2,0.0,1,3,2,0
3,1,2,17,5001.0,5.0,3,1,2,0.0,1,3,4,3
3,1,2,18,5001.0,5.0,3,1,2,0.0,1,3,3,0
1,1,2,18,5001.0,5.0,3,1,2,0.0,1,3,3,4
1,1,1,49,5001.0,5.0,3,1,2,0.0,1,2,3,0
1,1,2,44,5088.0,5.0,3,1,2,0.0,1,3,3,5
1,1,2,22,5001.0,5.0,3,1,2,0.0,1,3,3,0
1,1,1,19,88001.0,88.0,3,1,2,0.0,1,3,3,5
1,1,2,27,5001.0,5.0,3,1,2,0.0,1,3,3,4
1,1,1,27,5001.0,5.0,3,1,2,0.0,1,3,3,0
1,1,1,19,5001.0,5.0,3,1,2,0.0,1,3,3,6
1,1,2,28,5088.0,5.0,3,1,2,0.0,1,3,4,4
1,1,2,21,5001.0,5.0,3,1,2,0.0,1,3,3,4
1,1,1,28,5001.0,5.0,3,1,2,0.0,1,3,3,0
1,1,1,48,5001.0,5.0,3,1,2,0.0,1,2,3,5
1,1,1,29,5001.0,5.0,3,1,2,0.0,1,3,3,3
1,1,1,32,5001.0,5.0,3,1,2,0.0,1,3,3,6
3,1,1,17,5001.0,5.0,3,1,2,0.0,1,4,4,1
1,1,2,45,5001.0,5.0,3,1,2,0.0,1,3,4,2
1,1,1,38,5631.0,5.0,3,1,2,0.0,1,3,2,0
1,1,2,21,5001.0,5.0,3,1,2,0.0,1,3,3,4
1,1,1,35,5001.0,5.0,3,1,2,0.0,1,2,3,4
1,1,1,26,5001.0,5.0,3,1,2,0.0,1,2,3,0
1,1,2,39,5001.0,5.0,3,1,2,0.0,1,3,3,0
1,1,1,25,5001.0,5.0,3,1,2,0.0,1,3,2,5
1,1,2,20,5001.0,5.0,3,1,2,0.0,1,3,4,3
1,1,1,33,5001.0,5.0,3,1,2,0.0,1,3,3,0
3,1,1,17,5001.0,5.0,3,1,2,0.0,1,3,3,0
1,1,2,19,5001.0,5.0,3,1,2,0.0,1,3,4,3
1,1,1,26,5001.0,5.0,3,1,2,0.0,1,2,3,6
1,1,2,18,5001.0,5.0,3,1,2,0.0,1,3,4,0
1,1,1,26,5001.0,5.0,3,1,2,0.0,1,3,3,0
1,1,1,34,5001.0,5.0,3,1,2,0.0,1,2,3,0
1,1,1,37,5001.0,5.0,3,1,2,0.0,1,2,3,4
1,1,1,19,5001.0,5.0,3,1,2,0.0,1,2,2,0
1,1,1,38,5001.0,5.0,3,1,2,0.0,1,3,3,0
1,1,1,19,5001.0,5.0,3,1,2,0.0,1,2,4,0
1,1,2,30,5001.0,5.0,3,1,2,0.0,1,3,3,4
1,1,2,44,5212.0,5.0,3,1,2,0.0,1,2,2,0
1,1,2,33,5631.0,5.0,3,1,2,0.0,1,3,3,0
1,1,1,32,5001.0,5.0,3,1,2,0.0,1,3,2,0
3,1,1,16,5001.0,5.0,3,1,2,0.0,1,4,4,4
1,1,2,43,5001.0,5.0,3,1,2,0.0,1,2,2,0
1,1,2,26,5001.0,5.0,3,1,2,0.0,1,3,4,2
1,1,2,20,5001.0,5.0,3,1,2,0.0,1,4,3,5
1,1,2,43,5129.0,5.0,3,1,2,0.0,1,3,3,0
1,1,1,19,5001.0,5.0,3,1,2,0.0,1,2,2,0
1,1,1,32,5631.0,5.0,3,1,2,0.0,1,3,3,4
1,1,2,43,5360.0,5.0,3,1,2,0.0,1,2,2,0
1,1,1,27,5360.0,5.0,3,1,2,0.0,1,3,3,5
1,1,1,24,5001.0,5.0,3,1,2,0.0,1,4,4,2
1,1,2,20,5001.0,5.0,3,1,2,0.0,1,4,4,2
1,1,1,23,5001.0,5.0,3,1,2,0.0,1,3,3,0
1,1,2,39,5001.0,5.0,3,1,2,0.0,1,3,3,0
1,1,1,24,5001.0,5.0,3,1,2,0.0,1,3,3,5
1,1,2,19,5001.0,5.0,3,1,2,0.0,1,2,3,0
1,1,1,25,5001.0,5.0,3,1,2,0.0,1,3,4,3
1,1,1,19,5001.0,5.0,3,1,2,0.0,1,3,3,0
1,1,2,32,5250.0,5.0,3,1,2,0.0,1,2,3,5
1,1,1,21,5212.0,5.0,3,1,2,0.0,1,3,3,0
1,1,1,27,11001.0,11.0,3,1,2,0.0,1,2,3,4
1,1,1,27,11001.0,11.0,3,1,2,0.0,1,2,3,4
1,1,2,24,5088.0,5.0,3,1,2,0.0,1,3,3,0
1,1,2,23,5376.0,5.0,3,1,2,0.0,1,3,4,4
3,1,1,17,5088.0,5.0,3,1,2,0.0,1,3,3,5
1,1,1,20,5001.0,5.0,3,1,2,0.0,1,3,3,6
1,1,1,26,5001.0,5.0,3,1,2,0.0,1,2,3,0
1,1,1,20,5001.0,5.0,3,1,2,0.0,1,3,3,4
1,1,1,25,5001.0,5.0,3,1,2,0.0,1,2,3,5
1,1,1,41,5001.0,5.0,3,1,2,0.0,1,3,3,5
1,1,2,18,5001.0,5.0,3,1,2,0.0,1,4,4,2
1,1,1,34,5042.0,5.0,3,1,2,0.0,1,3,4,2
1,1,2,20,5001.0,5.0,3,1,2,0.0,1,3,4,0
1,1,1,28,5001.0,5.0,3,1,2,0.0,1,2,3,4
1,1,1,19,5001.0,5.0,3,1,2,0.0,1,3,3,0
1,1,2,18,5001.0,5.0,3,1,2,0.0,1,4,4,0
1,1,1,39,5001.0,5.0,3,1,2,0.0,1,3,3,0
1,1,1,29,5001.0,5.0,3,1,2,0.0,1,3,4,3
1,1,1,19,5001.0,5.0,3,1,2,0.0,1,3,2,5
1,1,2,18,5001.0,5.0,3,1,2,0.0,1,3,4,3
1,1,2,36,5088.0,5.0,3,1,2,0.0,1,3,3,4
1,1,2,18,5001.0,5.0,3,1,2,0.0,1,3,3,0
1,1,2,27,5001.0,5.0,3,1,2,0.0,1,3,3,0
1,1,2,48,5212.0,5.0,3,1,2,0.0,1,3,3,5
1,1,1,20,13001.0,13.0,1,1,2,0.0,3,3,3,0
1,1,1,25,13001.0,13.0,1,1,2,0.0,3,2,3,0
1,1,1,18,13001.0,13.0,1,1,2,0.0,3,3,4,0
1,1,1,19,13001.0,13.0,1,1,2,0.0,3,3,3,6
1,1,1,39,13657.0,13.0,1,1,1,0.0,1,3,3,4
3,1,1,23,13222.0,13.0,1,1,1,0.0,3,3,3,0
1,1,1,33,13001.0,13.0,1,1,1,0.0,3,1,2,0
1,1,1,18,13001.0,13.0,1,1,1,0.0,3,3,2,0
1,1,1,20,15215.0,15.0,1,1,1,0.0,3,3,2,6
